[6/7/2022 12:30:22 AM]
Idx 16 : [ 1.882041 , 0.0715757 , 5.207972 , 1.624507 , 0.07222289 , 5.219213 , -0.0001692238 , 0.0007681872 , -0.0002850086 , 0.000480952 , 7.793203E-05 , -0.003206347 , -0.003322131 , -0.0007971334 , -0.004275129 , 2.12566 , 20.66578 , 0.3574347 , 261.8301 , ]
Idx 17 : [ 1.882031 , 0.07157707 , 5.207941 , 1.624497 , 0.07220572 , 5.219156 , -0.0001861281 , 2.548182E-05 , -0.0005672476 , -0.0001949914 , -0.0003190768 , -0.001063589 , -0.001652995 , -0.0003966301 , -0.002091725 , 2.125571 , 20.66567 , 0.3574688 , 261.84 , ]
Idx 18 : [ 1.881954 , 0.07157445 , 5.207899 , 1.624467 , 0.07218713 , 5.21907 , -0.003290087 , -0.0001127444 , -0.001803911 , -0.001281187 , -0.0007994605 , -0.003689817 , -0.003823061 , -0.0009173296 , -0.004837761 , 2.125482 , 20.66556 , 0.3574961 , 261.8498 , ]
Idx 19 : [ 1.881881 , 0.07157254 , 5.207863 , 1.624415 , 0.07216895 , 5.218994 , -0.001469339 , -3.84141E-05 , -0.000729868 , -0.001037181 , -0.0003661344 , -0.001536564 , -0.001791058 , -0.0004297578 , -0.002304846 , 2.125393 , 20.66544 , 0.3575149 , 261.8594 , ]
Idx 20 : [ 1.881836 , 0.07158029 , 5.207958 , 1.624354 , 0.07214636 , 5.218817 , -0.001323889 , 0.0002240958 , 0.002758102 , -0.00177208 , -0.0006533253 , -0.005130069 , -0.002578825 , -0.0006171252 , -0.00325456 , 2.125304 , 20.66533 , 0.3577984 , 261.876 , ]
Idx 21 : [ 1.881952 , 0.07159871 , 5.207907 , 1.624395 , 0.07209319 , 5.218227 , 0.002737948 , 0.0004334149 , -0.001211878 , 0.0009762355 , -0.001251152 , -0.01386928 , -0.002087124 , -0.0004993388 , -0.002648179 , 2.125216 , 20.66522 , 0.3522641 , 261.9014 , ]
Idx 22 : [ 1.882048 , 0.07161409 , 5.207817 , 1.624467 , 0.07208413 , 5.217825 , 0.00242554 , 0.0003882068 , -0.002263035 , 0.001817651 , -0.000228711 , -0.01015958 , -0.002244979 , -0.0005386746 , -0.002888981 , 2.125127 , 20.6651 , 0.3468391 , 261.9291 , ]
Idx 23 : [ 1.882045 , 0.07162511 , 5.207453 , 1.624553 , 0.07208896 , 5.217583 , -6.46688E-05 , 0.0002719029 , -0.008983084 , 0.002116433 , 0.0001190494 , -0.005973045 , -0.00219286 , -0.0005261688 , -0.002774879 , 2.125038 , 20.66499 , 0.3411034 , 261.9484 , ]
Idx 24 : [ 1.881996 , 0.07164294 , 5.207382 , 1.624638 , 0.07209617 , 5.217587 , -0.001180329 , 0.0004241808 , -0.0016797 , 0.00200883 , 0.0001716585 , 9.079457E-05 , -0.002122323 , -0.0005078821 , -0.00267844 , 2.124949 , 20.66488 , 0.334565 , 261.9475 , ]
Idx 25 : [ 1.882111 , 0.07160181 , 5.206871 , 1.624715 , 0.07204682 , 5.217314 , 0.001072592 , -0.0003822771 , -0.004751317 , 0.0007224483 , -0.0004587325 , -0.002535217 , -0.0008243889 , -0.0001983409 , -0.001063728 , 2.12486 , 20.66476 , 0.3280267 , 261.9466 , ]
Idx 26 : [ 1.882329 , 0.07156694 , 5.206371 , 1.624812 , 0.07199717 , 5.217035 , 0.007250511 , -0.001162705 , -0.01666345 , 0.003227749 , -0.001655613 , -0.009285741 , -0.002965395 , -0.0007115359 , -0.003752457 , 2.124771 , 20.66465 , 0.3214936 , 261.9457 , ]
Idx 27 : [ 1.88255 , 0.07153797 , 5.206085 , 1.624944 , 0.07194877 , 5.216869 , 0.01440586 , -0.001886112 , -0.01862827 , 0.008569004 , -0.003151282 , -0.0108044 , -0.005790287 , -0.001389359 , -0.00732712 , 2.124682 , 20.66454 , 0.31418 , 261.9264 , ]
Idx 28 : [ 1.882702 , 0.07149583 , 5.205788 , 1.625085 , 0.07190222 , 5.216751 , 0.003075377 , -0.0008546743 , -0.006034701 , 0.00286745 , -0.0009441309 , -0.002398407 , -0.001803641 , -0.0004327771 , -0.002321039 , 2.124593 , 20.66442 , 0.3067026 , 261.9038 , ]
Idx 29 : [ 1.882699 , 0.07144731 , 5.205465 , 1.62516 , 0.07184118 , 5.21645 , -3.282687E-05 , -0.0006680267 , -0.004438192 , 0.001027481 , -0.0008403677 , -0.004149316 , -0.001224442 , -0.0002921591 , -0.001549428 , 2.124504 , 20.66431 , 0.303354 , 261.9086 , ]
Idx 30 : [ 1.882632 , 0.07143372 , 5.205339 , 1.625222 , 0.07178068 , 5.216156 , -0.006540531 , -0.001322022 , -0.0122461 , 0.006030277 , -0.005885318 , -0.02857423 , -0.008627934 , -0.002087404 , -0.01094727 , 2.124415 , 20.6642 , 0.300014 , 261.9135 , ]
Idx 31 : [ 1.88267 , 0.0714277 , 5.205231 , 1.625283 , 0.07176423 , 5.21608 , 0.0009417463 , -0.0001505006 , -0.002717951 , 0.001531828 , -0.000411269 , -0.001907334 , -0.002229197 , -0.0005304773 , -0.002861002 , 2.124326 , 20.66409 , 0.296674 , 261.9183 , ]
Idx 32 : [ 1.882822 , 0.07142979 , 5.205147 , 1.625361 , 0.07178664 , 5.216188 , 0.003203717 , 4.380081E-05 , -0.001762044 , 0.001636899 , 0.0004705459 , 0.002282648 , -0.001867166 , -0.0004480197 , -0.002362741 , 2.124237 , 20.66397 , 0.2933425 , 261.9232 , ]
Idx 33 : [ 1.882989 , 0.07143319 , 5.205063 , 1.625437 , 0.07178867 , 5.216198 , 0.003949014 , 8.062098E-05 , -0.00199148 , 0.001793463 , 4.808971E-05 , 0.0002263045 , -0.002110289 , -0.0005063563 , -0.002670393 , 2.124148 , 20.66386 , 0.2900025 , 261.928 , ]
Idx 34 : [ 1.883134 , 0.07143849 , 5.205109 , 1.625511 , 0.0717997 , 5.216387 , 0.002790286 , 0.0001014442 , 0.000875384 , 0.001427058 , 0.0002108672 , 0.003610959 , -0.001696057 , -0.0004080566 , -0.00218846 , 2.12406 , 20.66375 , 0.2862561 , 261.9234 , ]
Idx 35 : [ 1.883268 , 0.07144219 , 5.205151 , 1.625608 , 0.07175827 , 5.216312 , 0.003474936 , 9.652599E-05 , 0.001096037 , 0.002534586 , -0.001082025 , -0.001942975 , -0.002329079 , -0.0005573597 , -0.002939372 , 2.123971 , 20.66363 , 0.282508 , 261.9188 , ]
Idx 36 : [ 1.883319 , 0.07144028 , 5.205179 , 1.625686 , 0.07171774 , 5.216248 , 0.001788456 , -6.623911E-05 , 0.0009935867 , 0.002707524 , -0.001407581 , -0.00225213 , -0.003088399 , -0.0007410501 , -0.003908108 , 2.123882 , 20.66352 , 0.2787616 , 261.9142 , ]
Idx 37 : [ 1.883255 , 0.07143086 , 5.205191 , 1.625703 , 0.07166797 , 5.216131 , -0.001507205 , -0.0002204985 , 0.0002679475 , 0.0003907568 , -0.001165293 , -0.002724133 , -0.002082175 , -0.0004996104 , -0.002679475 , 2.123793 , 20.66341 , 0.2750101 , 261.9096 , ]
Idx 38 : [ 1.883186 , 0.0714187 , 5.205105 , 1.625734 , 0.07161331 , 5.215908 , -0.001762712 , -0.0003143299 , -0.002218799 , 0.000801233 , -0.001412944 , -0.005768877 , -0.002292759 , -0.0005516181 , -0.002909092 , 2.123704 , 20.66329 , 0.2715676 , 261.9119 , ]
Idx 39 : [ 1.883228 , 0.07141507 , 5.205042 , 1.625754 , 0.07159173 , 5.215849 , 0.000902575 , -7.956225E-05 , -0.00137734 , 0.0004382445 , -0.0004721563 , -0.001293865 , -0.001951231 , -0.0004669391 , -0.002462517 , 2.123615 , 20.66318 , 0.2681167 , 261.9141 , ]
Idx 40 : [ 1.883318 , 0.07141602 , 5.20499 , 1.625763 , 0.07157034 , 5.215794 , 0.002693642 , 2.842894E-05 , -0.001535163 , 0.0002771821 , -0.0006378743 , -0.001648878 , -0.002643891 , -0.0006325439 , -0.003411473 , 2.123526 , 20.66307 , 0.2646622 , 261.9164 , ]
Idx 41 : [ 1.883475 , 0.07146281 , 5.2052 , 1.625935 , 0.07154912 , 5.215738 , 0.003747514 , 0.001114318 , 0.004996686 , 0.00408252 , -0.0005053466 , -0.001317308 , 0.001919182 , -0.0005110247 , -0.002680041 , 2.123607 , 20.66295 , 0.2612147 , 261.9186 , ]
Idx 42 : [ 1.88361 , 0.07150871 , 5.205093 , 1.626119 , 0.07151961 , 5.215473 , 0.002643025 , 0.0009004995 , -0.002095708 , 0.00362071 , -0.0005788925 , -0.005201846 , 0.001576459 , -0.0004163348 , -0.002207978 , 2.123687 , 20.66284 , 0.2584997 , 261.9375 , ]
Idx 43 : [ 1.883761 , 0.07156473 , 5.205038 , 1.626326 , 0.0715335 , 5.215418 , 0.003527903 , 0.001313878 , -0.001297105 , 0.004852963 , 0.0003256741 , -0.001297105 , 0.001884157 , -0.0005003919 , -0.002683666 , 2.123767 , 20.66273 , 0.2557812 , 261.9562 , ]
Idx 44 : [ 1.883986 , 0.07161415 , 5.205044 , 1.626554 , 0.07155257 , 5.215492 , 0.004778638 , 0.001049124 , 0.0001214908 , 0.004844445 , 0.0004049693 , 0.00157938 , 0.001710995 , -0.0004530594 , -0.002389319 , 2.123848 , 20.66261 , 0.2526581 , 261.9656 , ]
Idx 45 : [ 1.884306 , 0.07159019 , 5.204655 , 1.626794 , 0.07149714 , 5.215052 , 0.01101923 , -0.0008252108 , -0.01340044 , 0.008252108 , -0.00190907 , -0.01517402 , 0.002775336 , -0.0007348892 , -0.003875617 , 2.123929 , 20.6625 , 0.2495366 , 261.975 , ]
Idx 46 : [ 1.884564 , 0.0715704 , 5.204533 , 1.627037 , 0.07145423 , 5.214895 , 0.006041859 , -0.0004630419 , -0.002856355 , 0.005679236 , -0.001004187 , -0.003659704 , 0.00188564 , -0.0004993042 , -0.002677832 , 2.124009 , 20.66239 , 0.2455614 , 261.9654 , ]
Idx 47 : [ 1.884752 , 0.07154328 , 5.204414 , 1.627237 , 0.07141805 , 5.214911 , 0.003829228 , -0.0005506633 , -0.002401134 , 0.004066437 , -0.0007346212 , 0.0003098238 , 0.001636257 , -0.0004332692 , -0.002246222 , 2.12409 , 20.66228 , 0.241091 , 261.9446 , ]
Idx 48 : [ 1.884906 , 0.07151598 , 5.204386 , 1.627415 , 0.07138681 , 5.215034 , 0.004449436 , -0.0007910875 , -0.0008290873 , 0.005161068 , -0.000905087 , 0.003592712 , 0.002335263 , -0.0006149064 , -0.003316349 , 2.12417 , 20.66216 , 0.236303 , 261.9169 , ]
Idx 49 : [ 1.885121 , 0.07147646 , 5.20435 , 1.627597 , 0.07134682 , 5.215012 , 0.005517056 , -0.001011562 , -0.0009276465 , 0.004668748 , -0.001023768 , -0.000585882 , 0.002062793 , -0.0005492644 , -0.002880587 , 2.124251 , 20.66205 , 0.2316499 , 261.8923 , ]
Idx 50 : [ 1.885374 , 0.07143635 , 5.204199 , 1.627783 , 0.07133043 , 5.215012 , 0.005748895 , -0.0009125014 , -0.003427643 , 0.004219471 , -0.0003728646 , 0 , 0.001833138 , -0.0004826902 , -0.002559885 , 2.124331 , 20.66194 , 0.2273691 , 261.8759 , ]
Idx 51 : [ 1.885532 , 0.07144594 , 5.204163 , 1.627959 , 0.07130325 , 5.214783 , 0.003337374 , 0.0002029144 , -0.0007662853 , 0.003720517 , -0.000574714 , -0.004839696 , 0.001698935 , -0.0004512009 , -0.002419848 , 2.124412 , 20.66182 , 0.2236859 , 261.873 , ]
Idx 52 : [ 1.885666 , 0.07145482 , 5.204126 , 1.628121 , 0.0712747 , 5.214552 , 0.0032522 , 0.0002147951 , -0.0008764795 , 0.003932626 , -0.000690516 , -0.005581791 , 0.001943247 , -0.0005189682 , -0.0027217 , 2.124492 , 20.66171 , 0.2199992 , 261.8701 , ]
Idx 53 : [ 1.885845 , 0.07145649 , 5.203878 , 1.628313 , 0.07124978 , 5.214367 , 0.004644728 , 4.34667E-05 , -0.00645791 , 0.004986252 , -0.0006488957 , -0.004818595 , 0.002098821 , -0.0005526481 , -0.002930898 , 2.124573 , 20.6616 , 0.2163092 , 261.8672 , ]
Idx 54 : [ 1.886067 , 0.07146263 , 5.203644 , 1.628515 , 0.07122582 , 5.214186 , 0.005877887 , 0.0001622246 , -0.006199187 , 0.005348688 , -0.0006331487 , -0.00478799 , 0.002129395 , -0.0005638488 , -0.003023993 , 2.124653 , 20.66148 , 0.2126243 , 261.8643 , ]
Idx 55 : [ 1.886318 , 0.07147002 , 5.20339 , 1.628696 , 0.07120049 , 5.21398 , 0.005051099 , 0.0001489858 , -0.005113577 , 0.003642943 , -0.0005106368 , -0.004152378 , 0.001624426 , -0.0004301364 , -0.002268429 , 2.124734 , 20.66137 , 0.2089462 , 261.8614 , ]
Idx 56 : [ 1.88657 , 0.07147378 , 5.203056 , 1.628864 , 0.07117528 , 5.213778 , 0.006689922 , 9.959005E-05 , -0.008852449 , 0.004451517 , -0.000668676 , -0.005362055 , 0.002137234 , -0.0005659244 , -0.00298454 , 2.124815 , 20.66126 , 0.2052545 , 261.8585 , ]
Idx 57 : [ 1.886816 , 0.07148033 , 5.202831 , 1.629003 , 0.07113469 , 5.213469 , 0.006579867 , 0.0001751659 , -0.006012966 , 0.003719886 , -0.001084436 , -0.00825509 , 0.002152948 , -0.0005700852 , -0.003057441 , 2.124895 , 20.66114 , 0.2012007 , 261.8476 , ]
Idx 58 : [ 1.887077 , 0.07147962 , 5.202684 , 1.62914 , 0.07109559 , 5.213184 , 0.005112043 , -1.403122E-05 , -0.002881078 , 0.002675287 , -0.0007670403 , -0.005575073 , 0.001580851 , -0.0004185982 , -0.002207579 , 2.124976 , 20.66103 , 0.1971436 , 261.8367 , ]
Idx 59 : [ 1.887354 , 0.07148218 , 5.202618 , 1.629306 , 0.07106453 , 5.213026 , 0.006630535 , 6.144676E-05 , -0.001600474 , 0.003989753 , -0.0007445061 , -0.003795409 , 0.001932001 , -0.000508722 , -0.002697942 , 2.125056 , 20.66092 , 0.1928303 , 261.8203 , ]
Idx 60 : [ 1.887604 , 0.07148075 , 5.202459 , 1.62945 , 0.07103163 , 5.212816 , 0.005940648 , -3.394656E-05 , -0.003756753 , 0.003417287 , -0.0007807709 , -0.004978829 , 0.001906665 , -0.0005091984 , -0.002715725 , 2.125137 , 20.6608 , 0.1887168 , 261.8083 , ]
Idx 61 : [ 1.887802 , 0.0714761 , 5.202297 , 1.62961 , 0.07099909 , 5.212605 , 0.004729533 , -0.0001111155 , -0.003874798 , 0.003817815 , -0.0007778087 , -0.00506003 , 0.001920304 , -0.0005071426 , -0.002689566 , 2.125217 , 20.66069 , 0.1846067 , 261.7964 , ]
Idx 62 : [ 1.887975 , 0.07146585 , 5.202007 , 1.629789 , 0.07096237 , 5.212296 , 0.004546969 , -0.000268571 , -0.007594937 , 0.004709361 , -0.0009618588 , -0.008094604 , 0.002111093 , -0.0005590024 , -0.002948035 , 2.125298 , 20.66058 , 0.1808005 , 261.7911 , ]
Idx 63 : [ 1.888166 , 0.07145619 , 5.201719 , 1.629989 , 0.07092452 , 5.211964 , 0.004161627 , -0.0002106824 , -0.006284057 , 0.004348901 , -0.0008258229 , -0.007241231 , 0.001758288 , -0.000465582 , -0.002496976 , 2.125378 , 20.66047 , 0.176991 , 261.7859 , ]
Idx 64 : [ 1.888368 , 0.07144749 , 5.20141 , 1.630249 , 0.07091171 , 5.211731 , 0.00601197 , -0.00025877 , -0.009188106 , 0.00774183 , -0.0003810654 , -0.006919438 , 0.002396281 , -0.0006345181 , -0.003346286 , 2.125459 , 20.66035 , 0.1731831 , 261.7806 , ]
Idx 65 : [ 1.888556 , 0.07143754 , 5.201096 , 1.630501 , 0.07090044 , 5.211512 , 0.004519043 , -0.0002400382 , -0.007589231 , 0.006082884 , -0.00027166 , -0.005289464 , 0.001943303 , -0.0005145729 , -0.002713725 , 2.125539 , 20.66024 , 0.1693719 , 261.7754 , ]
Idx 66 : [ 1.888765 , 0.07143164 , 5.200893 , 1.630731 , 0.07086813 , 5.21133 , 0.004093929 , -0.0001156675 , -0.003963073 , 0.004509865 , -0.0006332505 , -0.003551811 , 0.001579621 , -0.0004182725 , -0.002243249 , 2.12562 , 20.66013 , 0.1651576 , 261.7615 , ]
Idx 67 : [ 1.889029 , 0.07142699 , 5.200624 , 1.630978 , 0.07083678 , 5.211149 , 0.006293095 , -0.0001107539 , -0.006406689 , 0.005878478 , -0.0007468791 , -0.004316564 , 0.001919735 , -0.0005054923 , -0.002680813 , 2.1257 , 20.66001 , 0.1609519 , 261.7476 , ]
Idx 68 : [ 1.889312 , 0.07142919 , 5.200418 , 1.631229 , 0.07080358 , 5.210974 , 0.006939646 , 5.3988E-05 , -0.005042771 , 0.006128368 , -0.0008127383 , -0.004295694 , 0.001972751 , -0.0005252886 , -0.002754847 , 2.125781 , 20.6599 , 0.156473 , 261.7284 , ]
Idx 69 : [ 1.889574 , 0.07143021 , 5.200235 , 1.631478 , 0.07076603 , 5.210762 , 0.006175977 , 2.388344E-05 , -0.004315879 , 0.005889376 , -0.0008850923 , -0.004990235 , 0.001888197 , -0.0005029572 , -0.002697424 , 2.125861 , 20.65979 , 0.151796 , 261.7048 , ]
Idx 70 : [ 1.889878 , 0.07142961 , 5.200018 , 1.631764 , 0.07072288 , 5.210529 , 0.00938105 , -1.840865E-05 , -0.006715477 , 0.008806701 , -0.001332787 , -0.007186739 , 0.00248885 , -0.0006553481 , -0.003475554 , 2.125942 , 20.65967 , 0.146629 , 261.6712 , ]
Idx 71 : [ 1.890184 , 0.07142895 , 5.199688 , 1.632102 , 0.07066518 , 5.210163 , 0.007222825 , -1.549358E-05 , -0.007797496 , 0.008000321 , -0.001363435 , -0.008653869 , 0.001904302 , -0.0005070626 , -0.002659262 , 2.126022 , 20.65956 , 0.1407413 , 261.6225 , ]
Idx 72 : [ 1.890523 , 0.0714187 , 5.199196 , 1.632477 , 0.07066923 , 5.209959 , 0.007119438 , -0.0002152854 , -0.0103337 , 0.007865427 , 8.511284E-05 , -0.004285682 , 0.001692243 , -0.0004455907 , -0.002403186 , 2.126103 , 20.65945 , 0.1341041 , 261.558 , ]
Idx 73 : [ 1.890788 , 0.07135624 , 5.198362 , 1.632815 , 0.07069749 , 5.209715 , 0.006445735 , -0.001518689 , -0.02026465 , 0.008236861 , 0.0006868881 , -0.005935641 , 0.001959225 , -0.0005187889 , -0.00273596 , 2.126184 , 20.65933 , 0.1264952 , 261.4734 , ]
Idx 74 : [ 1.891265 , 0.07132655 , 5.197702 , 1.633345 , 0.07069033 , 5.209211 , 0.01193361 , -0.0007428671 , -0.01651611 , 0.01325824 , -0.0001790041 , -0.01260189 , 0.00201678 , -0.000534029 , -0.002816332 , 2.126264 , 20.65922 , 0.1005865 , 261.3509 , ]
Idx 75 : [ 1.89184 , 0.07130671 , 5.197218 , 1.633952 , 0.07062042 , 5.208609 , 0.01505137 , -0.0005192817 , -0.01267484 , 0.01586226 , -0.001829181 , -0.0157687 , 0.002108315 , -0.0005582668 , -0.002994056 , 2.126345 , 20.65911 , 0.07266641 , 261.1989 , ]
Idx 76 : [ 1.891654 , 0.07107788 , 5.196466 , 1.633834 , 0.0705806 , 5.208199 , -0.003765377 , -0.004645014 , -0.0152551 , -0.002395709 , -0.0008082494 , -0.008324485 , 0.001635858 , -0.0004331636 , -0.002284394 , 2.126425 , 20.65899 , 0.1088511 , 261.0479 , ]
Idx 77 : [ 1.891429 , 0.07084018 , 5.195993 , 1.633768 , 0.07048017 , 5.207819 , -0.005319486 , -0.005600346 , -0.01114452 , -0.001550346 , -0.002366244 , -0.008942578 , 0.001898613 , -0.0005027392 , -0.002651317 , 2.126506 , 20.65888 , 0.1464975 , 260.9218 , ]
Idx 78 : [ 1.891053 , 0.07063174 , 5.195721 , 1.633569 , 0.07036358 , 5.20751 , -0.009058418 , -0.00502495 , -0.0065754 , -0.004793604 , -0.002810638 , -0.007449054 , 0.001931236 , -0.0005115477 , -0.002758909 , 2.126586 , 20.65877 , 0.185165 , 260.8132 , ]
Idx 79 : [ 1.890578 , 0.07048875 , 5.195648 , 1.633163 , 0.07027376 , 5.207285 , -0.01255187 , -0.003782905 , -0.001917471 , -0.01074162 , -0.002376339 , -0.005954252 , 0.002131925 , -0.0005676723 , -0.002977126 , 2.126667 , 20.65866 , 0.2246592 , 260.7186 , ]
Idx 80 : [ 1.890078 , 0.07041138 , 5.195892 , 1.632643 , 0.07022375 , 5.207138 , -0.01296955 , -0.002004104 , 0.006324199 , -0.01345745 , -0.001295411 , -0.003804401 , 0.00208748 , -0.0005496618 , -0.00291506 , 2.126747 , 20.65854 , 0.2657209 , 260.6539 , ]
Idx 81 : [ 1.8893 , 0.07031596 , 5.196276 , 1.63195 , 0.07023954 , 5.20743 , -0.01689141 , -0.002073225 , 0.00832916 , -0.01507329 , 0.0003431635 , 0.006340106 , 0.001750781 , -0.0004635944 , -0.002486316 , 2.126828 , 20.65843 , 0.3246116 , 260.628 , ]
Idx 82 : [ 1.888511 , 0.07025385 , 5.196972 , 1.631403 , 0.07026994 , 5.208065 , -0.01980989 , -0.001559528 , 0.01748108 , -0.01373342 , 0.0007633006 , 0.01594849 , 0.002023495 , -0.000535807 , -0.002825709 , 2.126908 , 20.65832 , 0.372277 , 260.6349 , ]
Idx 83 : [ 1.886735 , 0.07012999 , 5.197927 , 1.63005 , 0.07039231 , 5.208981 , -0.04588597 , -0.0031997 , 0.02468604 , -0.03494725 , 0.003161205 , 0.02365129 , 0.002081807 , -0.0005512476 , -0.002907138 , 2.126989 , 20.6582 , 0.4376042 , 260.6703 , ]
Idx 84 : [ 1.884664 , 0.0700103 , 5.199129 , 1.628233 , 0.07061541 , 5.210133 , -0.04520334 , -0.002612789 , 0.02623199 , -0.03965506 , 0.004870354 , 0.0251494 , 0.001759209 , -0.000465826 , -0.002498284 , 2.127069 , 20.65809 , 0.5226448 , 260.7344 , ]
Idx 85 : [ 1.882462 , 0.06990319 , 5.200497 , 1.626141 , 0.07088733 , 5.211437 , -0.0529995 , -0.00257768 , 0.03291168 , -0.05034867 , 0.006543892 , 0.03139691 , 0.001939356 , -0.0005135277 , -0.002708213 , 2.12715 , 20.65798 , 0.6225635 , 260.8029 , ]
Idx 86 : [ 1.880131 , 0.06979162 , 5.201929 , 1.623935 , 0.07115597 , 5.212793 , -0.06217387 , -0.002976408 , 0.03820996 , -0.05884767 , 0.007165958 , 0.03617481 , 0.002149628 , -0.0005692063 , -0.003001848 , 2.127231 , 20.65786 , 0.7317535 , 260.8439 , ]
